Vec2(0.37, 1.48) ; quite far from the right side of the table
Vec2(0.25, 0.16) ; very far from the my end of the table
Vec2(0.13, 1.20) ; not rather close to the center of the table
Vec2(0.35, 0.95) ; very near the middle of the table
Vec2(0.53, 0.27) ; not very far from the center of the table
Vec2(0.63, 1.81) ; almost at the right side of the far edge of the table
Vec2(0.49, 0.59) ; really close to the center of the table
Vec2(0.18, 0.25) ; not quite close to the near end of the table
Vec2(0.53, 0.43) ; at the middle of the table
Vec2(0.37, 1.37) ; not rather far from the middle of the far edge of the table
Vec2(0.92, 0.99) ; rather near the center of the right edge of the table
Vec2(0.80, 0.96) ; very far from the center of the table
Vec2(0.12, 0.11) ; not rather far from the right edge of the table
Vec2(0.62, 0.17) ; not rather far from the middle of the table
Vec2(0.37, 0.73) ; very far from the left side of the near edge of the table
Vec2(0.86, 1.80) ; not far from the center of the far edge of the table
Vec2(0.26, 0.56) ; quite far from the middle of the table
Vec2(0.20, 1.95) ; fairly close to the far edge of the table
Vec2(0.27, 0.65) ; not squarely at the left side of the table
Vec2(0.37, 1.28) ; very far from the middle of the left edge of the table
Vec2(0.07, 1.98) ; squarely at the far end of the table
Vec2(0.22, 0.82) ; far from the upper right corner of the table
Vec2(0.09, 0.06) ; not far from the near edge of the table
Vec2(0.16, 1.46) ; not very near the center of the table
Vec2(0.50, 0.40) ; not rather far from the middle of the table
Vec2(0.78, 1.97) ; not rather far from the far edge of the table
Vec2(0.31, 1.11) ; not rather far from the right edge of the table
Vec2(0.17, 0.92) ; pretty far from the far edge of the table
Vec2(0.36, 0.25) ; not rather far from the middle of the near edge of the table
Vec2(0.11, 1.80) ; at the left side of the table
Vec2(0.29, 0.41) ; not rather far from the middle of the near edge of the table
Vec2(0.98, 0.37) ; not quite far from the right side of the table
Vec2(0.79, 1.97) ; almost at the far edge of the table
Vec2(0.78, 1.02) ; pretty close to the middle of the table
Vec2(0.86, 0.47) ; really far from the near edge of the table
Vec2(0.18, 0.14) ; not rather far from the near end of the table
Vec2(0.85, 0.08) ; near the right side of the near edge of the table
Vec2(0.80, 2.00) ; really near the far edge of the table
Vec2(0.54, 0.39) ; squarely at the center of the table
Vec2(0.90, 1.01) ; quite near the middle of the table
Vec2(0.73, 1.97) ; somewhat near the far end of the table
Vec2(0.86, 1.37) ; not rather close to the other end of the right edge of the table
Vec2(0.45, 1.10) ; quite near the center of the table
Vec2(0.41, 1.69) ; at the center of the table
Vec2(0.27, 1.78) ; really far from the left side of the far edge of the table
Vec2(0.42, 0.27) ; almost at the middle of the table
Vec2(0.58, 1.48) ; pretty near the middle of the table
Vec2(0.02, 0.84) ; not far from the left side of the table
Vec2(0.73, 0.20) ; near the near edge of the table
Vec2(0.13, 1.17) ; not squarely at the my end of the table
Vec2(0.13, 0.91) ; very near the middle of the table
Vec2(0.26, 0.63) ; not squarely at the right edge of the table
Vec2(0.68, 0.10) ; quite far from the right edge of the table
Vec2(0.41, 0.41) ; at the middle of the table
Vec2(0.23, 0.99) ; almost at the center of the table
Vec2(0.70, 0.96) ; not rather far from the middle of the table
Vec2(0.10, 1.64) ; fairly far from the this end of the table
Vec2(0.91, 1.99) ; not far from the far end of the table
Vec2(0.96, 0.45) ; quite close to the right side of the table
Vec2(0.63, 0.85) ; fairly near the center of the table
Vec2(0.89, 1.35) ; not rather far from the center of the table
Vec2(0.48, 1.54) ; not very far from the middle of the table
Vec2(0.20, 0.35) ; not very near the left edge of the table
Vec2(0.53, 0.37) ; close to the middle of the table
Vec2(0.73, 1.86) ; not far from the right side of the far edge of the table
Vec2(1.00, 0.03) ; at the right side of the table
Vec2(0.65, 0.93) ; pretty close to the right side of the table
Vec2(0.83, 1.57) ; really far from the left edge of the table
Vec2(0.04, 1.14) ; not far from the left edge of the table
Vec2(0.93, 1.00) ; almost at the center of the table
Vec2(0.31, 1.23) ; not squarely at the center of the table
Vec2(0.14, 1.14) ; not rather far from the left side of the table
Vec2(0.83, 0.66) ; pretty near the right edge of the table
Vec2(1.00, 0.03) ; pretty near the right edge of the table
Vec2(0.16, 1.16) ; not rather far from the left edge of the table
Vec2(0.65, 0.05) ; fairly far from the far edge of the table
Vec2(0.81, 1.16) ; not very close to the left side of the near edge of the table
Vec2(0.30, 1.61) ; not far from the left side of the table
Vec2(0.08, 0.20) ; pretty far from the center of the table
Vec2(0.06, 0.62) ; almost at the left edge of the table
Vec2(0.66, 0.78) ; not really close to the right edge of the table
Vec2(0.77, 0.95) ; really close to the center of the table
Vec2(0.02, 1.88) ; really close to the left edge of the table
Vec2(0.42, 1.08) ; near the middle of the table
Vec2(0.77, 0.92) ; really near the middle of the table
Vec2(0.24, 0.47) ; fairly near the center of the table
Vec2(0.83, 0.76) ; not rather close to the right side of the near edge of the table
Vec2(0.81, 0.95) ; not very near the middle of the right edge of the table
Vec2(0.67, 1.87) ; quite far from the other end of the table
Vec2(0.75, 1.88) ; pretty close to the right side of the table
Vec2(0.08, 1.64) ; really far from the far end of the left edge of the table
Vec2(0.21, 1.73) ; not really close to the center of the near edge of the table
Vec2(0.70, 1.56) ; really far from the right edge of the table
Vec2(0.04, 1.00) ; at the middle of the table
Vec2(0.48, 1.56) ; not really far from the middle of the table
Vec2(0.35, 0.74) ; not quite close to the right side of the table
Vec2(0.55, 0.56) ; not quite far from the center of the table
Vec2(0.46, 1.83) ; not quite far from the center of the table
Vec2(0.32, 1.86) ; not rather far from the far edge of the table
Vec2(0.89, 1.79) ; rather near the right edge of the table
Vec2(0.99, 0.59) ; pretty close to the right edge of the table
Vec2(0.15, 1.54) ; fairly far from the other end of the right edge of the table
Vec2(0.55, 1.02) ; at the middle of the table
Vec2(0.63, 1.96) ; not quite near the middle of the left edge of the table
Vec2(0.99, 1.90) ; not far from the right side of the table
Vec2(0.11, 0.65) ; fairly close to the left edge of the table
Vec2(0.05, 1.89) ; very far from the center of the table
Vec2(0.23, 0.52) ; not very close to the near end of the table
Vec2(0.67, 0.84) ; not rather far from the center of the near edge of the table
Vec2(0.29, 1.59) ; pretty close to the other end of the table
Vec2(0.17, 0.28) ; at the left side of the table
Vec2(0.85, 1.75) ; not far from the right edge of the table
Vec2(0.12, 1.37) ; not rather far from the left side of the table
Vec2(0.10, 1.58) ; fairly close to the upper left corner of the table
Vec2(0.91, 1.56) ; not close to the that end of the right edge of the table
Vec2(0.02, 1.93) ; close to the far edge of the table
Vec2(0.56, 1.46) ; somewhat close to the center of the table
Vec2(0.18, 1.10) ; quite far from the left side of the table
Vec2(0.54, 1.26) ; squarely at the center of the table
Vec2(0.61, 1.46) ; nearly at the right side of the table
Vec2(0.65, 1.61) ; pretty near the center of the table
Vec2(0.89, 1.33) ; not very near the right side of the far edge of the table
Vec2(0.04, 0.13) ; quite close to the left side of the table
Vec2(0.51, 0.06) ; quite far from the left side of the table
Vec2(0.10, 1.87) ; very far from the left edge of the table
Vec2(0.30, 1.90) ; not rather far from the left edge of the table
Vec2(0.22, 1.48) ; not far from the left side of the table
Vec2(0.58, 1.75) ; not rather far from the middle of the table
Vec2(0.62, 1.78) ; at the center of the far edge of the table
Vec2(0.47, 0.37) ; really far from the left side of the table
Vec2(0.92, 1.56) ; not quite far from the right edge of the table
Vec2(0.32, 1.21) ; not near the middle of the left edge of the table
Vec2(0.20, 0.94) ; not squarely at the this end of the left edge of the table
Vec2(0.49, 0.35) ; not far from the center of the table
Vec2(0.78, 0.34) ; not quite close to the right side of the table
Vec2(0.73, 0.29) ; not rather near the middle of the near edge of the table
Vec2(0.78, 0.42) ; not quite close to the near end of the table
Vec2(0.44, 0.40) ; somewhat close to the middle of the near edge of the table
Vec2(0.89, 0.12) ; really far from the this end of the right edge of the table
Vec2(0.79, 1.34) ; not quite near the left side of the table
Vec2(0.65, 0.27) ; not squarely at the upper left corner of the table
Vec2(0.33, 0.33) ; not rather far from the left edge of the table
Vec2(0.52, 0.09) ; somewhat close to the middle of the table
Vec2(0.54, 1.57) ; pretty far from the near end of the left edge of the table
Vec2(0.59, 0.61) ; fairly near the right side of the table
Vec2(0.04, 0.48) ; somewhat close to the left edge of the table
Vec2(0.91, 1.72) ; not very far from the right edge of the table
Vec2(0.15, 0.44) ; not very close to the left side of the table
Vec2(0.71, 0.77) ; far from the that end of the right edge of the table
Vec2(0.12, 1.66) ; not close to the middle of the table
Vec2(0.53, 0.17) ; not far from the middle of the table
Vec2(0.58, 0.79) ; not rather near the far end of the right edge of the table
Vec2(0.36, 1.34) ; very far from the middle of the table
Vec2(0.68, 0.82) ; not rather far from the center of the table
Vec2(0.52, 0.06) ; not rather far from the my end of the table
Vec2(0.48, 0.06) ; pretty close to the center of the table
Vec2(0.09, 0.26) ; fairly near the left edge of the table
Vec2(0.22, 0.17) ; not rather far from the right edge of the table
Vec2(0.78, 0.78) ; at the middle of the table
Vec2(0.99, 1.47) ; not very far from the right side of the table
Vec2(0.74, 1.03) ; quite close to the middle of the table
Vec2(0.30, 0.46) ; quite far from the center of the table
Vec2(0.85, 1.94) ; close to the far end of the table
Vec2(0.24, 1.79) ; not rather far from the far edge of the table
Vec2(0.99, 1.58) ; at the right side of the table
Vec2(0.19, 1.24) ; very far from the center of the left edge of the table
Vec2(0.49, 0.84) ; not far from the center of the table
Vec2(0.25, 1.95) ; at the left side of the far edge of the table
Vec2(0.11, 0.82) ; not far from the left edge of the table
Vec2(0.97, 0.10) ; not rather far from the right edge of the table
Vec2(0.01, 0.08) ; far from the right side of the near edge of the table
Vec2(0.62, 1.03) ; not very far from the middle of the table
Vec2(0.31, 1.53) ; not at the right edge of the table
Vec2(0.79, 0.35) ; very far from the center of the table
Vec2(0.34, 1.42) ; quite far from the middle of the table
Vec2(0.47, 0.16) ; not rather close to the left side of the near edge of the table
Vec2(0.13, 1.10) ; pretty close to the left edge of the table
Vec2(0.84, 1.62) ; pretty close to the right edge of the table
Vec2(0.36, 1.74) ; not far from the middle of the table
Vec2(0.79, 1.97) ; not very far from the far end of the table
Vec2(0.77, 1.00) ; not far from the center of the table
Vec2(0.26, 0.04) ; pretty near the near end of the table
Vec2(0.62, 0.15) ; rather near the near edge of the table
Vec2(0.72, 1.81) ; not close to the middle of the left edge of the table
Vec2(0.81, 1.93) ; close to the far end of the table
Vec2(0.64, 1.15) ; pretty near the center of the table
Vec2(0.45, 1.13) ; not really far from the middle of the table
Vec2(0.31, 0.91) ; not quite close to the right side of the far edge of the table
Vec2(0.73, 1.07) ; not far from the middle of the table
Vec2(0.72, 1.88) ; not rather far from the right side of the far edge of the table
Vec2(0.52, 0.86) ; nearly at the center of the table
Vec2(0.26, 0.72) ; rather far from the upper left corner of the table
Vec2(0.15, 0.20) ; not far from the left edge of the table
Vec2(0.48, 1.12) ; somewhat close to the center of the table
Vec2(0.21, 1.30) ; not very close to the middle of the table
Vec2(0.06, 1.78) ; not squarely at the upper left corner of the table
Vec2(0.48, 1.21) ; not rather far from the middle of the table
Vec2(0.80, 0.78) ; fairly near the center of the table
Vec2(0.93, 0.35) ; not very far from the right edge of the table
Vec2(0.85, 0.71) ; not far from the right side of the table
Vec2(0.12, 1.61) ; quite far from the left side of the table
Vec2(0.72, 0.90) ; not far from the center of the table
Vec2(0.73, 1.86) ; not squarely at the upper right corner of the table
Vec2(0.56, 1.15) ; not rather far from the center of the table
Vec2(0.68, 0.35) ; not far from the my end of the right edge of the table
Vec2(0.06, 1.47) ; not really far from the left side of the table
Vec2(0.89, 1.79) ; not very close to the right side of the far edge of the table
Vec2(0.57, 1.77) ; very close to the middle of the table
Vec2(0.05, 1.65) ; not really far from the left side of the table
Vec2(0.12, 1.49) ; somewhat far from the right edge of the table
Vec2(0.68, 0.81) ; not far from the center of the table
Vec2(0.65, 1.51) ; quite far from the center of the far edge of the table
Vec2(0.94, 0.26) ; not rather far from the near edge of the table
Vec2(0.59, 0.71) ; not really far from the center of the table
Vec2(0.25, 0.42) ; quite far from the center of the table
Vec2(0.16, 1.34) ; somewhat near the left edge of the table
